city_name,state_abbr,fips_full,fips_state,fips_county,fips_tract,fdi_score,poverty_rate,median_income,pct_black,pct_no_internet,vacancy_rate,total_population,imputed_flag,dim_poverty,dim_income,dim_pct_black,dim_no_internet,dim_vacancy,dim_health_prox
Jackson,MS,28049010808,28,049,010808,31.89,5.7853159851301115,65989.0,91.64345403899722,7.208872458410351,5.1985981308411215,4308,False,0.057853159851301114,0.7572479125600307,0.9164345403899722,0.07208872458410351,0.051985981308411214,0.057853159851301114
Jackson,MS,28049010809,28,049,010809,35.18,20.634920634920633,58087.0,66.98412698412697,11.964873765093303,11.895551257253386,2205,False,0.20634920634920634,0.7897662972580359,0.6698412698412697,0.11964873765093303,0.11895551257253385,0.20634920634920634
Jackson,MS,28049010901,28,049,010901,43.44,25.908667287977632,39583.0,82.06046141607001,18.581907090464547,21.572387344199427,2514,False,0.2590866728797763,0.8659141320406089,0.8206046141607001,0.18581907090464547,0.21572387344199428,0.2590866728797763
Jackson,MS,28049010902,28,049,010902,55.03,52.660406885759,21144.0,90.01536098310292,17.922948073701843,22.76843467011643,1302,False,0.52660406885759,0.9417944782120238,0.9001536098310292,0.17922948073701842,0.2276843467011643,0.52660406885759
Jackson,MS,28049011001,28,049,011001,44.2,29.27252985884908,42371.0,91.08951829646476,6.422018348623854,23.68204283360791,4837,False,0.2927252985884908,0.8544409282266329,0.9108951829646476,0.06422018348623854,0.23682042833607908,0.2927252985884908
Jackson,MS,28049011002,28,049,011002,37.86,15.976331360946746,47295.0,95.78602069139541,1.9461077844311379,14.083601286173634,3963,False,0.15976331360946747,0.8341776371290653,0.9578602069139541,0.019461077844311378,0.14083601286173633,0.15976331360946747
Jackson,MS,28049011101,28,049,011101,36.67,27.534307215582114,56500.0,62.194599228461215,5.649038461538462,17.46031746031746,2333,False,0.27534307215582116,0.7962971345796931,0.6219459922846121,0.056490384615384616,0.1746031746031746,0.27534307215582116
Jackson,MS,28049011103,28,049,011103,30.25,3.7718984626385414,77081.0,83.83551931939029,8.390705679862306,10.580992689495961,5642,False,0.03771898462638541,0.7116020098682722,0.8383551931939028,0.08390705679862305,0.1058099268949596,0.03771898462638541
Jackson,MS,28049011104,28,049,011104,29.07,12.083762444215585,73776.0,71.31474103585657,0.8044030482641829,5.595523581135091,6024,False,0.12083762444215586,0.7252027769433047,0.7131474103585657,0.008044030482641828,0.05595523581135091,0.12083762444215586
Jackson,MS,28049011105,28,049,011105,31.06,6.422018348623854,87886.0,93.98740605321959,6.739890164752871,6.050656660412758,4923,False,0.06422018348623854,0.6671371722750112,0.9398740605321959,0.06739890164752871,0.060506566604127586,0.06422018348623854
Jackson,MS,28049011201,28,049,011201,27.76,4.7219770520741395,68017.0,45.233892321270964,16.594360086767896,20.379965457685664,2266,False,0.047219770520741396,0.7489022678919017,0.45233892321270963,0.16594360086767895,0.20379965457685664,0.047219770520741396
